day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
3,Thu,16,16:00,39.000000,17.384615,1.000000,27.000000,5.484981,0.878300,30.085020,0.315508,-0.817668,1.261240,15.000000,18.000000,21.000000,25.100000,26.620000
3,Thu,17,17:00,39.000000,13.871795,0.000000,21.000000,4.317525,0.691357,18.641026,0.311245,-0.646031,1.303268,11.500000,13.000000,17.000000,20.100000,21.000000
3,Thu,18,18:00,39.000000,9.641026,0.000000,17.000000,4.022877,0.644176,16.183536,0.417266,0.054571,-0.308952,7.000000,9.000000,13.000000,16.100000,17.000000
3,Thu,19,19:00,39.000000,6.179487,0.000000,13.000000,3.417230,0.547195,11.677463,0.552996,0.355785,-0.753480,4.000000,5.000000,9.000000,12.100000,13.000000
3,Thu,20,20:00,39.000000,3.589744,0.000000,10.000000,2.302378,0.368676,5.300945,0.641377,0.874127,0.642108,2.000000,3.000000,5.000000,7.200000,9.620000
3,Thu,21,21:00,39.000000,2.410256,0.000000,7.000000,1.665722,0.266729,2.774629,0.691097,0.489375,0.024958,1.000000,2.000000,3.500000,5.000000,6.240000
3,Thu,22,22:00,39.000000,1.461538,0.000000,6.000000,1.143544,0.183114,1.307692,0.782425,1.657558,5.322057,1.000000,1.000000,2.000000,3.000000,4.860000
3,Thu,23,23:00,39.000000,0.692308,0.000000,3.000000,0.799798,0.128070,0.639676,1.155263,1.278120,1.783460,0.000000,1.000000,1.000000,2.100000,3.000000
4,Fri,0,00:00,39.000000,0.461538,0.000000,3.000000,0.719874,0.115272,0.518219,1.559727,1.702684,3.035238,0.000000,0.000000,1.000000,2.000000,2.620000
4,Fri,1,01:00,39.000000,0.769231,0.000000,4.000000,0.902089,0.144450,0.813765,1.172716,1.620549,3.570572,0.000000,1.000000,1.000000,2.100000,3.620000
4,Fri,2,02:00,39.000000,0.307692,0.000000,3.000000,0.655095,0.104899,0.429150,2.129060,2.546624,7.227031,0.000000,0.000000,0.000000,1.100000,2.620000
4,Fri,3,03:00,39.000000,0.230769,0.000000,2.000000,0.484580,0.077595,0.234818,2.099847,2.033832,3.643442,0.000000,0.000000,0.000000,1.000000,1.620000
