PatType,TheDateTime,Arrivals,Exits,Occupancy,DayType,TheWeekDay,TheTime,TheDate,UsedIt,deltaArr,deltaExit,deltaOcc
ART,35078.70833,0,0,0,Weekend,1,0.708333333,35078,-1,0,0,0
ART,35078.75,0,0,0,Weekend,1,0.75,35078,-1,0,0,0
ART,35078.79167,0,0,0,Weekend,1,0.791666667,35078,-1,0,0,0
ART,35078.83333,0,0,0,Weekend,1,0.833333333,35078,-1,0,0,0
ART,35078.875,0,0,0,Weekend,1,0.875,35078,-1,0,0,0
ART,35078.91667,0,0,0,Weekend,1,0.916666667,35078,-1,0,0,0
ART,35078.95833,0,0,0,Weekend,1,0.958333333,35078,-1,0,0,0
ART,35079,0,0,0,Weekday,2,0,35079,-1,0,0,0
ART,35079.04167,0,0,0,Weekday,2,0.041666667,35079,-1,0,0,0
ART,35079.08333,0,0,0,Weekday,2,0.083333333,35079,-1,0,0,0
ART,35079.125,0,0,0,Weekday,2,0.125,35079,-1,0,0,0
ART,35079.16667,0,0,0,Weekday,2,0.166666667,35079,-1,0,0,0
ART,35079.20833,0,0,0,Weekday,2,0.208333333,35079,-1,0,0,0
ART,35079.25,6,0,2.8,Weekday,2,0.25,35079,-1,0,0,-1.02141E-14
ART,35079.29167,3,3,6.35,Weekday,2,0.291666667,35079,-1,0,2,-2
ART,35079.33333,2,4,4.333333333,Weekday,2,0.333333333,35079,-1,0,-2,2.04281E-14
ART,35079.375,2,4,2.8,Weekday,2,0.375,35079,-1,0,0,4.9738E-14
ART,35079.41667,3,0,3.2,Weekday,2,0.416666667,35079,-1,0,0,-4.9738E-14
ART,35079.45833,3,2,5.866666667,Weekday,2,0.458333333,35079,-1,0,1,-7.01661E-14
ART,35079.5,4,7,3.55,Weekday,2,0.5,35079,-1,0,-1,4.9738E-14
ART,35079.54167,5,1,4.383333333,Weekday,2,0.541666667,35079,-1,0,0,0
ART,35079.58333,1,5,4.716666667,Weekday,2,0.583333333,35079,-1,0,0,-3.9968E-14
ART,35079.625,0,2,1.75,Weekday,2,0.625,35079,-1,0,0,0
ART,35079.66667,0,1,0.166666667,Weekday,2,0.666666667,35079,-1,0,0,-2.00118E-14
ART,35079.70833,0,0,0,Weekday,2,0.708333333,35079,-1,0,0,0
ART,35079.75,0,0,0,Weekday,2,0.75,35079,-1,0,0,0
ART,35079.79167,0,0,0,Weekday,2,0.791666667,35079,-1,0,0,0
ART,35079.83333,0,0,0,Weekday,2,0.833333333,35079,-1,0,0,0
ART,35079.875,0,0,0,Weekday,2,0.875,35079,-1,0,0,0
ART,35079.91667,0,0,0,Weekday,2,0.916666667,35079,-1,0,0,0
ART,35079.95833,0,0,0,Weekday,2,0.958333333,35079,-1,0,0,0
ART,35080,0,0,0,Weekday,3,0,35080,-1,0,0,0
ART,35080.04167,0,0,0,Weekday,3,0.041666667,35080,-1,0,0,0
ART,35080.08333,0,0,0,Weekday,3,0.083333333,35080,-1,0,0,0
ART,35080.125,0,0,0,Weekday,3,0.125,35080,-1,0,0,0
ART,35080.16667,0,0,0,Weekday,3,0.166666667,35080,-1,0,0,0
ART,35080.20833,0,0,0,Weekday,3,0.208333333,35080,-1,0,0,0
ART,35080.25,3,0,0.75,Weekday,3,0.25,35080,-1,0,0,0
ART,35080.29167,8,0,6.666666667,Weekday,3,0.291666667,35080,-1,0,0,-3.01981E-14
ART,35080.33333,6,5,13.01666667,Weekday,3,0.333333333,35080,-1,1,3,-2
ART,35080.375,6,10,9.716666667,Weekday,3,0.375,35080,-1,-1,-3,7.99361E-14
ART,35080.41667,2,6,5.3,Weekday,3,0.416666667,35080,-1,0,0,-7.01661E-14
ART,35080.45833,6,2,6.416666667,Weekday,3,0.458333333,35080,-1,0,0,-3.01981E-14
ART,35080.5,3,6,5.183333333,Weekday,3,0.5,35080,-1,0,0,-6.03961E-14
ART,35080.54167,1,5,2.7,Weekday,3,0.541666667,35080,-1,0,0,1.02141E-14
ART,35080.58333,0,1,0.75,Weekday,3,0.583333333,35080,-1,0,0,0
ART,35080.625,0,0,0,Weekday,3,0.625,35080,-1,0,0,0
ART,35080.66667,0,0,0,Weekday,3,0.666666667,35080,-1,0,0,0
ART,35080.70833,0,0,0,Weekday,3,0.708333333,35080,-1,0,0,0
ART,35080.75,0,0,0,Weekday,3,0.75,35080,-1,0,0,0
ART,35080.79167,0,0,0,Weekday,3,0.791666667,35080,-1,0,0,0
ART,35080.83333,0,0,0,Weekday,3,0.833333333,35080,-1,0,0,0
ART,35080.875,0,0,0,Weekday,3,0.875,35080,-1,0,0,0
ART,35080.91667,0,0,0,Weekday,3,0.916666667,35080,-1,0,0,0
ART,35080.95833,0,0,0,Weekday,3,0.958333333,35080,-1,0,0,0
ART,35081,0,0,0,Weekday,4,0,35081,-1,0,0,0
ART,35081.04167,0,0,0,Weekday,4,0.041666667,35081,-1,0,0,0
ART,35081.08333,0,0,0,Weekday,4,0.083333333,35081,-1,0,0,0
ART,35081.125,0,0,0,Weekday,4,0.125,35081,-1,0,0,0
ART,35081.16667,0,0,0,Weekday,4,0.166666667,35081,-1,0,0,0
ART,35081.20833,2,0,0.416666667,Weekday,4,0.208333333,35081,-1,0,0,-1.9984E-14
ART,35081.25,5,0,3.15,Weekday,4,0.25,35081,-1,1,0,1
ART,35081.29167,5,3,8.866666667,Weekday,4,0.291666667,35081,-1,-1,3,-3
ART,35081.33333,4,6,6.466666667,Weekday,4,0.333333333,35081,-1,0,-3,1.95399E-14
ART,35081.375,3,6,5.483333333,Weekday,4,0.375,35081,-1,1,0,1
ART,35081.41667,4,3,4.183333333,Weekday,4,0.416666667,35081,-1,-1,1,-1
ART,35081.45833,2,2,4.75,Weekday,4,0.458333333,35081,-1,1,-1,1
ART,35081.5,2,4,4.433333333,Weekday,4,0.5,35081,-1,-1,1,-1
ART,35081.54167,2,3,1.916666667,Weekday,4,0.541666667,35081,-1,0,-1,2.9976E-14
ART,35081.58333,1,2,2,Weekday,4,0.583333333,35081,-1,0,0,-5.9952E-14
ART,35081.625,0,1,0.5,Weekday,4,0.625,35081,-1,0,0,0
ART,35081.66667,0,0,0,Weekday,4,0.666666667,35081,-1,0,0,0
ART,35081.70833,0,0,0,Weekday,4,0.708333333,35081,-1,0,0,0
ART,35081.75,0,0,0,Weekday,4,0.75,35081,-1,0,0,0
ART,35081.79167,0,0,0,Weekday,4,0.791666667,35081,-1,0,0,0
ART,35081.83333,0,0,0,Weekday,4,0.833333333,35081,-1,0,0,0
ART,35081.875,0,0,0,Weekday,4,0.875,35081,-1,0,0,0
ART,35081.91667,0,0,0,Weekday,4,0.916666667,35081,-1,0,0,0
ART,35081.95833,0,0,0,Weekday,4,0.958333333,35081,-1,0,0,0
ART,35082,0,0,0,Weekday,5,0,35082,-1,0,0,0
ART,35082.04167,0,0,0,Weekday,5,0.041666667,35082,-1,0,0,0
ART,35082.08333,0,0,0,Weekday,5,0.083333333,35082,-1,0,0,0
ART,35082.125,0,0,0,Weekday,5,0.125,35082,-1,0,0,0
ART,35082.16667,0,0,0,Weekday,5,0.166666667,35082,-1,0,0,0
ART,35082.20833,2,0,0.333333333,Weekday,5,0.208333333,35082,-1,0,0,1.89848E-14
ART,35082.25,4,0,3.483333333,Weekday,5,0.25,35082,-1,0,0,-1.9984E-14
ART,35082.29167,2,1,7.133333333,Weekday,5,0.291666667,35082,-1,0,2,-2
ART,35082.33333,3,7,3.866666667,Weekday,5,0.333333333,35082,-1,1,-2,1
ART,35082.375,6,3,4.666666667,Weekday,5,0.375,35082,-1,-1,1,3.01981E-14
ART,35082.41667,1,5,4.466666667,Weekday,5,0.416666667,35082,-1,0,-1,-3.9968E-14
ART,35082.45833,4,2,2.633333333,Weekday,5,0.458333333,35082,-1,0,0,0
ART,35082.5,3,2,4.816666667,Weekday,5,0.5,35082,-1,0,0,-1.19904E-13
ART,35082.54167,0,4,2.833333333,Weekday,5,0.541666667,35082,-1,0,0,-3.9968E-14
ART,35082.58333,0,1,0.333333333,Weekday,5,0.583333333,35082,-1,0,0,1.89848E-14
ART,35082.625,0,0,0,Weekday,5,0.625,35082,-1,0,0,0
ART,35082.66667,0,0,0,Weekday,5,0.666666667,35082,-1,0,0,0
ART,35082.70833,0,0,0,Weekday,5,0.708333333,35082,-1,0,0,0
ART,35082.75,0,0,0,Weekday,5,0.75,35082,-1,0,0,0
ART,35082.79167,0,0,0,Weekday,5,0.791666667,35082,-1,0,0,0
ART,35082.83333,0,0,0,Weekday,5,0.833333333,35082,-1,0,0,0
ART,35082.875,0,0,0,Weekday,5,0.875,35082,-1,0,0,0
ART,35082.91667,0,0,0,Weekday,5,0.916666667,35082,-1,0,0,0
ART,35082.95833,0,0,0,Weekday,5,0.958333333,35082,-1,0,0,0
ART,35083,0,0,0,Weekday,6,0,35083,-1,0,0,0
ART,35083.04167,0,0,0,Weekday,6,0.041666667,35083,-1,0,0,0
ART,35083.08333,0,0,0,Weekday,6,0.083333333,35083,-1,0,0,0
ART,35083.125,0,0,0,Weekday,6,0.125,35083,-1,0,0,0
ART,35083.16667,0,0,0,Weekday,6,0.166666667,35083,-1,0,0,0
ART,35083.20833,0,0,0,Weekday,6,0.208333333,35083,-1,0,0,0
ART,35083.25,7,0,2.5,Weekday,6,0.25,35083,-1,0,0,0
ART,35083.29167,4,3,8.8,Weekday,6,0.291666667,35083,-1,0,1,-1
ART,35083.33333,3,5,5.583333333,Weekday,6,0.333333333,35083,-1,0,-1,2.04281E-14
ART,35083.375,3,4,6.233333333,Weekday,6,0.375,35083,-1,0,1,-1
ART,35083.41667,1,3,4.1,Weekday,6,0.416666667,35083,-1,0,-1,-2.04281E-14
ART,35083.45833,4,3,3.083333333,Weekday,6,0.458333333,35083,-1,1,0,1
ART,35083.5,3,3,5.05,Weekday,6,0.5,35083,-1,-1,1,-1
ART,35083.54167,1,2,3.3,Weekday,6,0.541666667,35083,-1,0,0,-1
ART,35083.58333,0,3,1.166666667,Weekday,6,0.583333333,35083,-1,0,-1,-2.9976E-14
ART,35083.625,0,0,0,Weekday,6,0.625,35083,-1,0,0,0
ART,35083.66667,0,0,0,Weekday,6,0.666666667,35083,-1,0,0,0
ART,35083.70833,0,0,0,Weekday,6,0.708333333,35083,-1,0,0,0
ART,35083.75,0,0,0,Weekday,6,0.75,35083,-1,0,0,0
ART,35083.79167,0,0,0,Weekday,6,0.791666667,35083,-1,0,0,0
ART,35083.83333,0,0,0,Weekday,6,0.833333333,35083,-1,0,0,0
ART,35083.875,0,0,0,Weekday,6,0.875,35083,-1,0,0,0
ART,35083.91667,0,0,0,Weekday,6,0.916666667,35083,-1,0,0,0
ART,35083.95833,0,0,0,Weekday,6,0.958333333,35083,-1,0,0,0
ART,35084,0,0,0,Weekend,7,0,35084,-1,0,0,0
ART,35084.04167,0,0,0,Weekend,7,0.041666667,35084,-1,0,0,0
ART,35084.08333,0,0,0,Weekend,7,0.083333333,35084,-1,0,0,0
ART,35084.125,0,0,0,Weekend,7,0.125,35084,-1,0,0,0
ART,35084.16667,0,0,0,Weekend,7,0.166666667,35084,-1,0,0,0
ART,35084.20833,0,0,0,Weekend,7,0.208333333,35084,-1,0,0,0
ART,35084.25,0,0,0,Weekend,7,0.25,35084,-1,0,0,0
ART,35084.29167,0,0,0,Weekend,7,0.291666667,35084,-1,0,0,0
ART,35084.33333,0,0,0,Weekend,7,0.333333333,35084,-1,0,0,0
ART,35084.375,0,0,0,Weekend,7,0.375,35084,-1,0,0,0
ART,35084.41667,0,0,0,Weekend,7,0.416666667,35084,-1,0,0,0
ART,35084.45833,0,0,0,Weekend,7,0.458333333,35084,-1,0,0,0
ART,35084.5,0,0,0,Weekend,7,0.5,35084,-1,0,0,0
ART,35084.54167,0,0,0,Weekend,7,0.541666667,35084,-1,0,0,0
ART,35084.58333,0,0,0,Weekend,7,0.583333333,35084,-1,0,0,0
ART,35084.625,0,0,0,Weekend,7,0.625,35084,-1,0,0,0
ART,35084.66667,0,0,0,Weekend,7,0.666666667,35084,-1,0,0,0
ART,35084.70833,0,0,0,Weekend,7,0.708333333,35084,-1,0,0,0
ART,35084.75,0,0,0,Weekend,7,0.75,35084,-1,0,0,0
ART,35084.79167,0,0,0,Weekend,7,0.791666667,35084,-1,0,0,0
ART,35084.83333,0,0,0,Weekend,7,0.833333333,35084,-1,0,0,0
ART,35084.875,0,0,0,Weekend,7,0.875,35084,-1,0,0,0
ART,35084.91667,0,0,0,Weekend,7,0.916666667,35084,-1,0,0,0
ART,35084.95833,0,0,0,Weekend,7,0.958333333,35084,-1,0,0,0
ART,35085,0,0,0,Weekend,1,0,35085,-1,0,0,0
ART,35085.04167,0,0,0,Weekend,1,0.041666667,35085,-1,0,0,0
ART,35085.08333,0,0,0,Weekend,1,0.083333333,35085,-1,0,0,0
ART,35085.125,0,0,0,Weekend,1,0.125,35085,-1,0,0,0
ART,35085.16667,0,0,0,Weekend,1,0.166666667,35085,-1,0,0,0
ART,35085.20833,0,0,0,Weekend,1,0.208333333,35085,-1,0,0,0
ART,35085.25,0,0,0,Weekend,1,0.25,35085,-1,0,0,0
ART,35085.29167,0,0,0,Weekend,1,0.291666667,35085,-1,0,0,0
ART,35085.33333,0,0,0,Weekend,1,0.333333333,35085,-1,0,0,0
ART,35085.375,0,0,0,Weekend,1,0.375,35085,-1,0,0,0
ART,35085.41667,0,0,0,Weekend,1,0.416666667,35085,-1,0,0,0
ART,35085.45833,0,0,0,Weekend,1,0.458333333,35085,-1,0,0,0
ART,35085.5,0,0,0,Weekend,1,0.5,35085,-1,0,0,0
ART,35085.54167,0,0,0,Weekend,1,0.541666667,35085,-1,0,0,0
ART,35085.58333,0,0,0,Weekend,1,0.583333333,35085,-1,0,0,0
ART,35085.625,0,0,0,Weekend,1,0.625,35085,-1,0,0,0
ART,35085.66667,0,0,0,Weekend,1,0.666666667,35085,-1,0,0,0
ART,35085.70833,0,0,0,Weekend,1,0.708333333,35085,-1,0,0,0
ART,35085.75,0,0,0,Weekend,1,0.75,35085,-1,0,0,0
ART,35085.79167,0,0,0,Weekend,1,0.791666667,35085,-1,0,0,0
ART,35085.83333,0,0,0,Weekend,1,0.833333333,35085,-1,0,0,0
ART,35085.875,0,0,0,Weekend,1,0.875,35085,-1,0,0,0
ART,35085.91667,0,0,0,Weekend,1,0.916666667,35085,-1,0,0,0
ART,35085.95833,0,0,0,Weekend,1,0.958333333,35085,-1,0,0,0
ART,35086,0,0,0,Weekday,2,0,35086,-1,0,0,0
ART,35086.04167,0,0,0,Weekday,2,0.041666667,35086,-1,0,0,0
ART,35086.08333,0,0,0,Weekday,2,0.083333333,35086,-1,0,0,0
ART,35086.125,0,0,0,Weekday,2,0.125,35086,-1,0,0,0
ART,35086.16667,0,0,0,Weekday,2,0.166666667,35086,-1,0,0,0
ART,35086.20833,1,0,0.15,Weekday,2,0.208333333,35086,-1,0,0,2.29816E-14
ART,35086.25,5,0,3.85,Weekday,2,0.25,35086,-1,0,0,3.01981E-14
ART,35086.29167,1,3,5.116666667,Weekday,2,0.291666667,35086,-1,0,2,-2
ART,35086.33333,5,3,2.933333333,Weekday,2,0.333333333,35086,-1,0,-2,5.01821E-14
ART,35086.375,5,3,6.916666667,Weekday,2,0.375,35086,-1,0,0,-7.99361E-14
ART,35086.41667,2,3,6.866666667,Weekday,2,0.416666667,35086,-1,0,1,-1
ART,35086.45833,3,5,5.166666667,Weekday,2,0.458333333,35086,-1,0,-1,3.01981E-14
ART,35086.5,4,2,6.5,Weekday,2,0.5,35086,-1,0,1,-1
ART,35086.54167,2,6,4.533333333,Weekday,2,0.541666667,35086,-1,0,-1,1.39444E-13
ART,35086.58333,0,2,2,Weekday,2,0.583333333,35086,-1,0,1,-1
ART,35086.625,1,1,0.1,Weekday,2,0.625,35086,-1,0,-1,-2.29955E-14
ART,35086.66667,0,0,1,Weekday,2,0.666666667,35086,-1,0,0,0
ART,35086.70833,0,1,0.166666667,Weekday,2,0.708333333,35086,-1,0,0,3.69982E-14
ART,35086.75,0,0,0,Weekday,2,0.75,35086,-1,0,0,0
ART,35086.79167,0,0,0,Weekday,2,0.791666667,35086,-1,0,0,0
ART,35086.83333,0,0,0,Weekday,2,0.833333333,35086,-1,0,0,0
ART,35086.875,0,0,0,Weekday,2,0.875,35086,-1,0,0,0
ART,35086.91667,0,0,0,Weekday,2,0.916666667,35086,-1,0,0,0
ART,35086.95833,0,0,0,Weekday,2,0.958333333,35086,-1,0,0,0
ART,35087,0,0,0,Weekday,3,0,35087,-1,0,0,0
ART,35087.04167,0,0,0,Weekday,3,0.041666667,35087,-1,0,0,0
ART,35087.08333,0,0,0,Weekday,3,0.083333333,35087,-1,0,0,0
ART,35087.125,0,0,0,Weekday,3,0.125,35087,-1,0,0,0
ART,35087.16667,0,0,0,Weekday,3,0.166666667,35087,-1,0,0,0
ART,35087.20833,0,0,0,Weekday,3,0.208333333,35087,-1,0,0,0
ART,35087.25,1,0,0.25,Weekday,3,0.25,35087,-1,0,0,0
ART,35087.29167,6,0,4.25,Weekday,3,0.291666667,35087,-1,0,0,0
ART,35087.33333,1,5,6.1,Weekday,3,0.333333333,35087,-1,0,1,-1
ART,35087.375,6,2,5.716666667,Weekday,3,0.375,35087,-1,0,-1,-3.9968E-14
ART,35087.41667,2,5,4.666666667,Weekday,3,0.416666667,35087,-1,0,0,3.01981E-14
ART,35087.45833,2,3,3.883333333,Weekday,3,0.458333333,35087,-1,0,0,0
ART,35087.5,3,3,3.716666667,Weekday,3,0.5,35087,-1,0,1,-3.9968E-14
ART,35087.54167,2,2,2.833333333,Weekday,3,0.541666667,35087,-1,0,-1,-3.9968E-14
ART,35087.58333,2,3,2.4,Weekday,3,0.583333333,35087,-1,0,0,1.9984E-14
ART,35087.625,0,2,0.866666667,Weekday,3,0.625,35087,-1,0,0,-7.99361E-15
ART,35087.66667,0,0,0,Weekday,3,0.666666667,35087,-1,0,0,0
ART,35087.70833,0,0,0,Weekday,3,0.708333333,35087,-1,0,0,0
ART,35087.75,0,0,0,Weekday,3,0.75,35087,-1,0,0,0
ART,35087.79167,0,0,0,Weekday,3,0.791666667,35087,-1,0,0,0
ART,35087.83333,0,0,0,Weekday,3,0.833333333,35087,-1,0,0,0
ART,35087.875,0,0,0,Weekday,3,0.875,35087,-1,0,0,0
ART,35087.91667,0,0,0,Weekday,3,0.916666667,35087,-1,0,0,0
ART,35087.95833,0,0,0,Weekday,3,0.958333333,35087,-1,0,0,0
ART,35088,0,0,0,Weekday,4,0,35088,-1,0,0,0
ART,35088.04167,0,0,0,Weekday,4,0.041666667,35088,-1,0,0,0
ART,35088.08333,0,0,0,Weekday,4,0.083333333,35088,-1,0,0,0
ART,35088.125,0,0,0,Weekday,4,0.125,35088,-1,0,0,0
ART,35088.16667,0,0,0,Weekday,4,0.166666667,35088,-1,0,0,0
ART,35088.20833,2,0,0.45,Weekday,4,0.208333333,35088,-1,0,0,-4.59632E-14
ART,35088.25,4,0,3.366666667,Weekday,4,0.25,35088,-1,0,0,-9.76996E-15
ART,35088.29167,2,3,6.55,Weekday,4,0.291666667,35088,-1,0,2,-2
ART,35088.33333,3,3,3.733333333,Weekday,4,0.333333333,35088,-1,0,-2,-1.9984E-14
ART,35088.375,7,4,6.266666667,Weekday,4,0.375,35088,-1,0,0,1.06581E-14
ART,35088.41667,2,4,6.316666667,Weekday,4,0.416666667,35088,-1,0,1,-1
ART,35088.45833,1,4,3.35,Weekday,4,0.458333333,35088,-1,0,-1,9.01501E-14
ART,35088.5,4,3,2.583333333,Weekday,4,0.5,35088,-1,0,0,-3.9968E-14
ART,35088.54167,0,2,3.333333333,Weekday,4,0.541666667,35088,-1,0,0,6.9722E-14
ART,35088.58333,0,2,0.75,Weekday,4,0.583333333,35088,-1,0,0,0
ART,35088.625,0,0,0,Weekday,4,0.625,35088,-1,0,0,0
ART,35088.66667,0,0,0,Weekday,4,0.666666667,35088,-1,0,0,0
ART,35088.70833,0,0,0,Weekday,4,0.708333333,35088,-1,0,0,0
ART,35088.75,0,0,0,Weekday,4,0.75,35088,-1,0,0,0
ART,35088.79167,0,0,0,Weekday,4,0.791666667,35088,-1,0,0,0
ART,35088.83333,0,0,0,Weekday,4,0.833333333,35088,-1,0,0,0
ART,35088.875,0,0,0,Weekday,4,0.875,35088,-1,0,0,0
ART,35088.91667,0,0,0,Weekday,4,0.916666667,35088,-1,0,0,0
ART,35088.95833,0,0,0,Weekday,4,0.958333333,35088,-1,0,0,0
ART,35089,0,0,0,Weekday,5,0,35089,-1,0,0,0
ART,35089.04167,0,0,0,Weekday,5,0.041666667,35089,-1,0,0,0
ART,35089.08333,0,0,0,Weekday,5,0.083333333,35089,-1,0,0,0
ART,35089.125,0,0,0,Weekday,5,0.125,35089,-1,0,0,0
ART,35089.16667,0,0,0,Weekday,5,0.166666667,35089,-1,0,0,0
ART,35089.20833,0,0,0,Weekday,5,0.208333333,35089,-1,0,0,0
ART,35089.25,5,0,3.15,Weekday,5,0.25,35089,-1,1,0,1
ART,35089.29167,6,3,8.1,Weekday,5,0.291666667,35089,-1,-1,0,-1.95399E-14
ART,35089.33333,1,5,4.316666667,Weekday,5,0.333333333,35089,-1,0,1,-1
ART,35089.375,5,3,5.35,Weekday,5,0.375,35089,-1,0,-1,-2.04281E-14
ART,35089.41667,2,4,4.616666667,Weekday,5,0.416666667,35089,-1,0,1,-1
ART,35089.45833,3,5,3.266666667,Weekday,5,0.458333333,35089,-1,0,-1,-1.10134E-13
ART,35089.5,3,1,3.066666667,Weekday,5,0.5,35089,-1,0,0,5.01821E-14
ART,35089.54167,3,2,3.816666667,Weekday,5,0.541666667,35089,-1,0,0,-5.9952E-14
ART,35089.58333,0,3,3.25,Weekday,5,0.583333333,35089,-1,0,1,-1
ART,35089.625,0,2,0.75,Weekday,5,0.625,35089,-1,0,-1,0
ART,35089.66667,0,0,0,Weekday,5,0.666666667,35089,-1,0,0,0
ART,35089.70833,0,0,0,Weekday,5,0.708333333,35089,-1,0,0,0
ART,35089.75,0,0,0,Weekday,5,0.75,35089,-1,0,0,0
ART,35089.79167,0,0,0,Weekday,5,0.791666667,35089,-1,0,0,0
ART,35089.83333,0,0,0,Weekday,5,0.833333333,35089,-1,0,0,0
ART,35089.875,0,0,0,Weekday,5,0.875,35089,-1,0,0,0
ART,35089.91667,0,0,0,Weekday,5,0.916666667,35089,-1,0,0,0
ART,35089.95833,0,0,0,Weekday,5,0.958333333,35089,-1,0,0,0
ART,35090,0,0,0,Weekday,6,0,35090,-1,0,0,0
ART,35090.04167,0,0,0,Weekday,6,0.041666667,35090,-1,0,0,0
ART,35090.08333,0,0,0,Weekday,6,0.083333333,35090,-1,0,0,0
ART,35090.125,0,0,0,Weekday,6,0.125,35090,-1,0,0,0
ART,35090.16667,0,0,0,Weekday,6,0.166666667,35090,-1,0,0,0
ART,35090.20833,0,0,0,Weekday,6,0.208333333,35090,-1,0,0,0
ART,35090.25,8,0,3,Weekday,6,0.25,35090,-1,0,0,-1.02141E-14
ART,35090.29167,3,3,9.15,Weekday,6,0.291666667,35090,-1,0,2,-2
ART,35090.33333,4,5,6.383333333,Weekday,6,0.333333333,35090,-1,0,-2,1.19904E-13
ART,35090.375,5,7,6.366666667,Weekday,6,0.375,35090,-1,0,0,-9.76996E-15
ART,35090.41667,4,3,5.683333333,Weekday,6,0.416666667,35090,-1,0,0,4.9738E-14
ART,35090.45833,5,4,7.533333333,Weekday,6,0.458333333,35090,-1,0,1,-1
ART,35090.5,7,5,7.45,Weekday,6,0.5,35090,-1,0,0,-1
ART,35090.54167,1,7,6.666666667,Weekday,6,0.541666667,35090,-1,0,-1,3.01981E-14
ART,35090.58333,0,2,1.666666667,Weekday,6,0.583333333,35090,-1,0,0,-7.99361E-14
ART,35090.625,0,1,0.083333333,Weekday,6,0.625,35090,-1,0,0,-3.79002E-14
ART,35090.66667,0,0,0,Weekday,6,0.666666667,35090,-1,0,0,0
ART,35090.70833,0,0,0,Weekday,6,0.708333333,35090,-1,0,0,0
ART,35090.75,0,0,0,Weekday,6,0.75,35090,-1,0,0,0
ART,35090.79167,0,0,0,Weekday,6,0.791666667,35090,-1,0,0,0
ART,35090.83333,0,0,0,Weekday,6,0.833333333,35090,-1,0,0,0
ART,35090.875,0,0,0,Weekday,6,0.875,35090,-1,0,0,0
ART,35090.91667,0,0,0,Weekday,6,0.916666667,35090,-1,0,0,0
ART,35090.95833,0,0,0,Weekday,6,0.958333333,35090,-1,0,0,0
ART,35091,0,0,0,Weekend,7,0,35091,-1,0,0,0
ART,35091.04167,0,0,0,Weekend,7,0.041666667,35091,-1,0,0,0
ART,35091.08333,0,0,0,Weekend,7,0.083333333,35091,-1,0,0,0
ART,35091.125,0,0,0,Weekend,7,0.125,35091,-1,0,0,0
ART,35091.16667,0,0,0,Weekend,7,0.166666667,35091,-1,0,0,0
ART,35091.20833,0,0,0,Weekend,7,0.208333333,35091,-1,0,0,0
ART,35091.25,0,0,0,Weekend,7,0.25,35091,-1,0,0,0
ART,35091.29167,0,0,0,Weekend,7,0.291666667,35091,-1,0,0,0
ART,35091.33333,0,0,0,Weekend,7,0.333333333,35091,-1,0,0,0
ART,35091.375,0,0,0,Weekend,7,0.375,35091,-1,0,0,0
ART,35091.41667,0,0,0,Weekend,7,0.416666667,35091,-1,0,0,0
ART,35091.45833,0,0,0,Weekend,7,0.458333333,35091,-1,0,0,0
ART,35091.5,0,0,0,Weekend,7,0.5,35091,-1,0,0,0
ART,35091.54167,0,0,0,Weekend,7,0.541666667,35091,-1,0,0,0
ART,35091.58333,0,0,0,Weekend,7,0.583333333,35091,-1,0,0,0
ART,35091.625,0,0,0,Weekend,7,0.625,35091,-1,0,0,0
ART,35091.66667,0,0,0,Weekend,7,0.666666667,35091,-1,0,0,0
ART,35091.70833,0,0,0,Weekend,7,0.708333333,35091,-1,0,0,0
ART,35091.75,0,0,0,Weekend,7,0.75,35091,-1,0,0,0
ART,35091.79167,0,0,0,Weekend,7,0.791666667,35091,-1,0,0,0
ART,35091.83333,0,0,0,Weekend,7,0.833333333,35091,-1,0,0,0
ART,35091.875,0,0,0,Weekend,7,0.875,35091,-1,0,0,0
ART,35091.91667,0,0,0,Weekend,7,0.916666667,35091,-1,0,0,0
ART,35091.95833,0,0,0,Weekend,7,0.958333333,35091,-1,0,0,0
ART,35092,0,0,0,Weekend,1,0,35092,-1,0,0,0
ART,35092.04167,0,0,0,Weekend,1,0.041666667,35092,-1,0,0,0
ART,35092.08333,0,0,0,Weekend,1,0.083333333,35092,-1,0,0,0
ART,35092.125,0,0,0,Weekend,1,0.125,35092,-1,0,0,0
ART,35092.16667,0,0,0,Weekend,1,0.166666667,35092,-1,0,0,0
ART,35092.20833,0,0,0,Weekend,1,0.208333333,35092,-1,0,0,0
ART,35092.25,0,0,0,Weekend,1,0.25,35092,-1,0,0,0
ART,35092.29167,0,0,0,Weekend,1,0.291666667,35092,-1,0,0,0
ART,35092.33333,0,0,0,Weekend,1,0.333333333,35092,-1,0,0,0
ART,35092.375,0,0,0,Weekend,1,0.375,35092,-1,0,0,0
ART,35092.41667,0,0,0,Weekend,1,0.416666667,35092,-1,0,0,0
ART,35092.45833,0,0,0,Weekend,1,0.458333333,35092,-1,0,0,0
ART,35092.5,0,0,0,Weekend,1,0.5,35092,-1,0,0,0
ART,35092.54167,0,0,0,Weekend,1,0.541666667,35092,-1,0,0,0
ART,35092.58333,0,0,0,Weekend,1,0.583333333,35092,-1,0,0,0
ART,35092.625,0,0,0,Weekend,1,0.625,35092,-1,0,0,0
ART,35092.66667,0,0,0,Weekend,1,0.666666667,35092,-1,0,0,0
ART,35092.70833,0,0,0,Weekend,1,0.708333333,35092,-1,0,0,0
ART,35092.75,0,0,0,Weekend,1,0.75,35092,-1,0,0,0
